sample_id,p__Firmicutes,p__Bacteroidota,p__Actinobacteriota,p__Proteobacteria,p__Verrucomicrobiota,p__Firmicutes;c__Clostridia,p__Bacteroidota;c__Bacteroidia,p__Firmicutes;c__Bacilli,p__Actinobacteriota;c__Actinobacteria,p__Proteobacteria;c__Gammaproteobacteria,p__Verrucomicrobiota;c__Verrucomicrobiae,p__Actinobacteriota;c__Coriobacteriia,p__Firmicutes;c__Clostridia;o__Lachnospirales,p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,p__Actinobacteriota;c__Actinobacteria;o__Bifidobacteriales,p__Firmicutes;c__Bacilli;o__Erysipelotrichales,p__Firmicutes;c__Bacilli;o__Lactobacillales,p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales,p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales,p__Firmicutes;c__Clostridia;o__Clostridia_UCG014,p__Firmicutes;c__Clostridia;o__Oscillospirales,p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales,p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales,p__Firmicutes;c__Clostridia;o__Peptococcales,p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae,p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae,p__Actinobacteriota;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae,p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae,p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae,p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae,p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae,p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae,p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae,p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae,p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae,p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae,p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Sutterellaceae,p__Firmicutes;c__Clostridia;o__Peptococcales;f__Peptococcaceae,p__Actinobacteriota;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium,p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Turicibacter,p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus,p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_NK4A136,p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia_Shigella,p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_ventriosum,p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelatoclostridium,p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium,p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__A2,p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia,p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Dubosiella,p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes,p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalibaculum,p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia,p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_UCG001,p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__GCA_900066575,p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_UCG006,p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia,p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__HT002,p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Incertae_Sedis,p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Enterorhabdus,p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella,p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Intestinimonas,p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Colidextribacter,p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter,p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Marvinbryantia
DO1438,0.42271522,0.295775146,0.268010135,0.007165164,0.006334335,0.325908903,0.295775146,0.096806317,0.252636851,0.007165164,0.006334335,0.015373284,0.271351128,0.295775146,0.252636851,0.067627129,0.027328973,5.3e-05,0.006334335,0.029491485,0.024058688,0.015373284,0.007112132,0.000141418,0.271351128,0.292210241,0.252636851,0.05719168,0.02702846,5.3e-05,0.010435449,0.006334335,0.003564905,0.016204113,0.006534677,0.015373284,0.007112132,0.000141418,0.252636851,5.89e-06,0.02702846,0.12827765,5.3e-05,0.002704614,0.004637322,0.014424607,0.037652466,0.006334335,0.00142007,0.003564905,0.055641977,0.008703082,0.000117848,0.005468152,0.002545519,0,0,0.004454658,0.015284898,0.007112132,0.002280361,0.002492487,0.003140652,0.004702139
DO1439,0.514130326,0.308492953,0.173808873,0.003567848,0,0.374932181,0.308492953,0.139198146,0.167884162,0.003567848,0,0.005924711,0.227309226,0.308492953,0.167884162,0.046820405,0.091704971,5.21e-05,0,0.109266421,0.023078158,0.005924711,0.003515762,0.015022288,0.227309226,0.3058366,0.167884162,0.038300107,0.091704971,5.21e-05,0.008520298,0,0.002656354,0.021137978,0.001384603,0.005924711,0.003515762,0.015022288,0.167884162,8.25e-05,0.085927836,0.022522581,5.21e-05,0.096922189,0.008520298,0.005056621,0.015304417,0,0.019241203,0.002656354,0.018976436,0.029128742,0.000156256,0.002938483,6.08e-05,0.005039259,0.005777135,0.000260427,0.004804875,0.003515762,0.001987925,0.005256282,0.009093237,0.000707493
DO1440,0.387935633,0.252630653,0.3576223,0.000539321,0.001272093,0.167564557,0.252630653,0.220371076,0.352422546,0.000539321,0.001272093,0.005199754,0.147873494,0.252630653,0.352422546,0.160512355,0.05947768,8.79e-05,0.001272093,0.009309142,0.009373626,0.005199754,0.000451388,0.000158279,0.147873494,0.240021104,0.352422546,0.160512355,0.059161122,8.79e-05,0,0.001272093,0.012609549,0.006331155,0.002004866,0.005199754,0.000451388,0.000158279,0.352422546,0.077286983,0.055374154,0.028976756,8.79e-05,0.056048304,0,0.004513879,0.014725797,0.001272093,0.000680013,0.012609549,0.082539496,0.009133277,0,0.000891051,0.000867603,0,0.003786968,0.001758654,0.005199754,0.000451388,0.000738635,7.03e-05,0.00064484,1.17e-05
DO1441,0.609158396,0.225624515,0.161163677,0.003983925,6.95e-05,0.355872236,0.225624515,0.253286159,0.148528611,0.003983925,6.95e-05,0.012635065,0.33241456,0.225624515,0.148528611,0.062463085,0.190747797,6.37e-05,6.95e-05,0,0.022519601,0.012635065,0.003920229,0.000851217,0.33241456,0.203278632,0.148528611,0.029144035,0.190747797,6.37e-05,0.03331905,6.95e-05,0.022345883,0.018680441,0.003549631,0.012635065,0.003920229,0.000851217,0.148528611,8.11e-05,0.165466085,0.093738057,6.37e-05,0.038999618,0.018697812,0.040186689,0.012501882,6.95e-05,0.001540297,0.022345883,0.02752267,0.03450033,0,0.015420339,0.005686359,4.63e-05,0.025281712,0.001250767,0.012276049,0.003920229,0.002044078,0.008205265,0.00590061,0.000938075
DO1442,0.482541351,0.472147405,0.019308719,0.025900971,0.000101555,0.285418451,0.472147405,0.197122899,0.018845098,0.025900971,0.000101555,0.000463621,0.191819956,0.472147405,0.018845098,0.19186411,0.000737378,0.019026131,0.000101555,0.068969171,0.023891945,0.000463621,0.00687484,0.000287004,0.191819956,0.472147405,0.018845098,0.129840426,0.000556345,0.019026131,0.062023684,0.000101555,0,0.014637183,0.00832752,0.000463621,0.00687484,0.000287004,0.018845098,0.127606213,0.000242849,0.096018156,0.019026131,0.013630463,0.016213495,0.014076422,0.001880977,0.000101555,0,0,0.001651375,0.00698081,0,0.005139572,0.002799389,0,0.000313496,0.004759844,0.000260511,0.00687484,0.001646959,0.003991558,0.004759844,0.004702444
DO1443,0.415125569,0.277474844,0.304004146,0.003395441,0,0.353381132,0.277474844,0.061744437,0.295952541,0.003395441,0,0.008051605,0.34293957,0.277474844,0.295952541,0.059354479,0.00198003,3.09e-05,0,0.004516942,0.005909151,0.008051605,0.003364503,0,0.34293957,0.275162231,0.295952541,0.042501025,0.00198003,3.09e-05,0.016853455,0,0.002312613,0.005027419,0.000495007,0.008051605,0.003364503,0,0.295952541,0,0.00198003,0.026846416,3.09e-05,0.238260977,0.014200524,0.008159887,0.016226961,0,0.009699051,0.002312613,0.032801974,0.003898183,0.00082759,0.00372029,0.00068837,0,0,0.0002243,0.007850508,0.003364503,0.000935873,0.000959077,0.00068837,0.000788918
DO1444,0.381097044,0.257416174,0.345202297,0.010403977,0.005880508,0.042818737,0.257416174,0.338278306,0.340462936,0.010403977,0.005880508,0.004739361,0.030903511,0.257416174,0.340462936,0.1039421,0.234248822,2.57e-05,0.005880508,0.002035561,0.003418303,0.004739361,0.010378275,0.006230049,0.030903511,0.252255309,0.340462936,0.103335544,0.23422312,2.57e-05,0.000606556,0.005880508,0.005160866,0.001907053,0.000914974,0.004739361,0.010378275,0.006230049,0.340462936,0.000200472,0.233400671,0.014968567,2.57e-05,0.003274374,0.000606556,0.001927614,0.001423864,0.005880508,1.54e-05,0.005160866,0.103047687,0.001783686,0,0.000349541,0.000226173,0,0.000822449,0.000585995,0.002436504,0.010378275,0,0.000318699,0.000349541,0.000483189
DO1445,0.657620191,0.224945935,0.115520806,0.001895245,1.78e-05,0.577841679,0.224945935,0.079778512,0.098368545,0.001895245,1.78e-05,0.017152261,0.477215476,0.224945935,0.098368545,0.018904917,0.060362651,0.000124765,1.78e-05,0.004610376,0.087234725,0.017152261,0.001770479,0.007105682,0.477215476,0.210366216,0.098368545,0.010575346,0.060362651,0.000124765,0.008329571,1.78e-05,0.014579719,0.062733192,0.018239502,0.017152261,0.001770479,0.007105682,0.098368545,0.000225766,0.039794197,0.215006298,0.000124765,0.041273557,0.007075976,0.017609734,0.043139096,1.78e-05,5.94e-05,0.014579719,0.009648518,0.023152879,0.000469355,0.008216688,0.002204187,0,0.020568455,0.011638822,0.01458566,0.001770479,0.010153521,0.015245134,0.005751087,0.005673852
DO1446,0.489262385,0.155060042,0.355211512,0.000466061,0,0.047013931,0.155060042,0.442248454,0.352531659,0.000466061,0,0.002679852,0.043489342,0.155060042,0.352531659,0.228275355,0.213659965,0.000466061,0,0.000320417,0.002701699,0.002679852,0,2.91e-05,0.043489342,0.152787993,0.352531659,0.227649085,0.213528885,0.000466061,0.00062627,0,0.002272049,0.001179718,0.001514699,0.002679852,0,2.91e-05,0.352531659,0.176680916,0.212560351,0.018576911,0.000466061,0,0.00062627,0.000313135,0.004828103,0,0.001267104,0.002272049,0.049701065,0,0.002497797,0.000531601,0.000109233,0.001580239,0.000968534,0.001296233,0.002424975,0,0.000349546,0.000174773,0.000182055,0.001267104
DO1447,0.600010155,0.116836132,0.273918783,0.003528949,0.00570598,0.327995481,0.116836132,0.272014674,0.268942712,0.003528949,0.00570598,0.004976072,0.30709471,0.116836132,0.268942712,0.068630438,0.203327113,1.27e-05,0.00570598,0,0.019974104,0.004976072,0.003516255,0.000558539,0.30709471,0.114081521,0.268942712,0.041192226,0.203263643,1.27e-05,0.027438212,0.00570598,0.002754611,0.014871092,0.004106529,0.004976072,0.003516255,0.000558539,0.268942712,0,0.199195197,0.039275423,1.27e-05,0.130863069,0.008625614,0.024607436,0.038989807,0.00570598,0.01641342,0.002754611,0.024778806,0.014153877,0,0.003833606,0.001561369,0,0.004068446,0.000622009,0.0025642,0.003516255,0.000266575,0.003224291,0.003744748,0.000806073
DO1448,0.380073917,0.352562187,0.267143718,0.000110089,0.000110089,0.186375193,0.352562187,0.193698723,0.25901287,0.000110089,0.000110089,0.008130848,0.168740007,0.352562187,0.25901287,0.192933344,0.000466567,7.34e-05,0.000110089,0.00090168,0.014201463,0.008130848,3.67e-05,0.000571414,0.168740007,0.345521743,0.25901287,0.191538885,0.000304055,7.34e-05,0.001394459,0.000110089,0.007040445,0.006075856,0.003811171,0.008130848,3.67e-05,0.000571414,0.25901287,0.176692616,0,0.046452256,7.34e-05,0.02985505,0.001190008,0.01791303,0.000477052,0.000110089,1.05e-05,0.007040445,0.014432125,0.009210768,0.000131058,0.006002464,0.001100889,0,0.000304055,0.002196535,0.007433619,3.67e-05,7.34e-05,0.001457367,0.000812561,0.003161123
DO1449,0.63390968,0.292450381,0.06962888,0.00401106,0,0.333067227,0.292450381,0.300842452,0.065598349,0.00401106,0,0.004030531,0.283285954,0.292450381,0.065598349,0.036755066,0.264048444,6.49e-06,0,0.018049768,0.023904098,0.004030531,0.004004569,0.007593754,0.283285954,0.291742929,0.065598349,0.028908187,0.264009502,6.49e-06,0.007846879,0,0.000707452,0.019899529,0.003225723,0.004030531,0.004004569,0.007593754,0.065598349,0.005315628,0.222931838,0.080552202,6.49e-06,0.0035113,0.007846879,0.022326934,0.001181251,0,0.001882212,0.000707452,0.021710347,0.01891948,6.49e-06,0.006646157,0.011818996,0,0.041077664,0.001460337,0.003972117,0.004004569,0.00401755,0.006769474,0.00401755,0.000869712
DO1450,0.562264464,0.365598609,0.070884694,0.001252233,0,0.329082072,0.365598609,0.233182393,0.065430655,0.001252233,0,0.005454038,0.234654212,0.365598609,0.065430655,0.215971608,0.015780509,0.001181016,0,0.026077306,0.044700562,0.005454038,7.12e-05,0.020961549,0.234654212,0.362239539,0.065430655,0.211069502,0.015691488,0.001181016,0.004902106,0,0.00335907,0.020842854,0.020112879,0.005454038,7.12e-05,0.020961549,0.065430655,0.20703387,0.011916985,0.024178185,0.001181016,0.005934753,0.004902106,0.015371011,0.002510401,0,0,0.00335907,0.004035632,0.023560971,0,0.005798254,0.001833839,0.039127829,0.003774503,0.011276031,0.004789346,7.12e-05,0.004973323,0.006201817,0.004255218,0.001821969
DO1451,0.503353164,0.296770088,0.195732117,0.004144631,0,0.306424782,0.296770088,0.196928381,0.193114032,0.004144631,0,0.002618086,0.259198544,0.296770088,0.193114032,0.04761291,0.149158386,0.000124863,0,0.025669324,0.018495769,0.002618086,0.004019769,0.002952395,0.259198544,0.291807808,0.193114032,0.041591313,0.148932828,0.000124863,0.006021597,0,0.004962279,0.014556557,0.002279749,0.002618086,0.004019769,0.002952395,0.193114032,0.002767115,0.13436016,0.046203172,0.000124863,0.050480721,0.005800067,0.016062963,0.022749151,0,0.012115695,0.004962279,0.026708502,0.019140221,0,0.006811051,0.004692415,0,0.014572668,0.000652508,0.002175025,0.004019769,0.001429878,0.003133647,0.002283776,0.000680702
DO1452,0.574584148,0.16332992,0.261812574,8.16e-05,0.000191759,0.199270499,0.16332992,0.375313649,0.26017242,8.16e-05,0.000191759,0.001640154,0.16829934,0.16332992,0.26017242,0.120857286,0.254032044,4.49e-05,0.000191759,0.013476187,0.009624682,0.001640154,3.67e-05,0.007519411,0.16829934,0.162958641,0.26017242,0.117034341,0.254007564,4.49e-05,0.003822945,0.000191759,0.000371279,0.005410059,0.003916785,0.001640154,3.67e-05,0.007519411,0.26017242,0.096165223,0.251045496,0.036850416,4.49e-05,0.066499659,0.00254183,0.002403111,0.001158715,0.000191759,0.000150959,0.000371279,0.020069441,0.007115492,0.000346799,0.003190547,0.000840477,0,0.002962068,0.00264383,0.001509594,3.67e-05,0.000901676,0.000771117,0.002015512,0.000669117
DO1453,0.50306026,0.231269775,0.2457908,0.016156743,0.003722422,0.238603662,0.231269775,0.264456598,0.239892193,0.016156743,0.003722422,0.005898607,0.15858233,0.231269775,0.239892193,0.106443369,0.15781637,0.001163257,0.003722422,0.053363065,0.007745501,0.005898607,0.014993486,0.018758859,0.15858233,0.230632669,0.239892193,0.085383052,0.157780578,0.001163257,0.021060318,0.003722422,0.000637107,0.006567927,0.001141781,0.005898607,0.014993486,0.018758859,0.239892193,0.000393718,0.154541355,0.015763025,0.001163257,0.063828797,0.019621458,0.02205177,0.003833379,0.003722422,0.056509227,0.000637107,0.028480107,0.014077197,0.012155139,0.005959454,0.000218334,0,0.003239223,0.000472461,0.005318768,0.014993486,0.000780277,0.001367274,0.001392329,0.001041562
DO1454,0.687740909,0.280555952,0.030958742,0.000744397,0,0.446984684,0.280555952,0.240756225,0.023626945,0.000744397,0,0.007331797,0.314145575,0.280555952,0.023626945,0.21570167,0.00186609,0.000744397,0,0.017651378,0.068076601,0.007331797,0,0.006832133,0.314145575,0.222350254,0.023626945,0.186109355,0.000846369,0.000744397,0.029592315,0,0.058205698,0.040248404,0.022087166,0.007331797,0,0.006832133,0.023626945,0.185130422,0.000601636,0.115748577,0.000744397,0.027399914,0.029215018,0.012991251,0.007913038,0,2.04e-05,0.058205698,0.000846369,0.021944405,0,0.009320254,0.002121021,0,0.000244733,0.008290335,0.007331797,0,0.005047621,0.008759407,0.003538433,0.001917076
DO1455,0.393074164,0.228915252,0.377908266,0.000102319,0,0.312492539,0.228915252,0.080581625,0.364379466,0.000102319,0,0.0135288,0.284269644,0.228915252,0.364379466,0.079547069,0.00067644,0.000102319,0,0,0.027597615,0.0135288,0,1.71e-05,0.284269644,0.202767151,0.364379466,0.079547069,0,0.000102319,0,0,0.026148101,0.015535382,0.011726855,0.0135288,0,1.71e-05,0.364379466,0,0,0.048578623,0.000102319,0.078734205,0,0.023175175,0.013113841,0,0.011579061,0.026148101,0.067968008,0.026204944,0.000108003,0.006446075,0.009799853,0,0,0.010226181,0.013085419,0,0.003387884,0.002745551,0.004206434,0
DO1456,0.354741074,0.319947,0.322207284,0.003104642,0,0.237836363,0.319947,0.116904711,0.318634997,0.003104642,0,0.003572287,0.213213564,0.319947,0.318634997,0.115332905,0.000818378,4.55e-05,0,0.014503485,0.009625689,0.003572287,0.003059177,0.000402694,0.213213564,0.31220488,0.318634997,0.112514046,0.000701467,4.55e-05,0.002818859,0,0.00774212,0.005325955,0.002714938,0.003572287,0.003059177,0.000402694,0.318634997,0.083136858,0,0.062677397,4.55e-05,0.014237187,0.002818859,0.014399564,0.060196281,0,0,0.00774212,0.029377188,0.005637718,0.001747173,0.002481116,0.001916045,0,0.000701467,0.001214578,0.001610777,0.003059177,0.00100024,0.001084676,0.001045706,0.001682222
DO1457,0.502401174,0.25458921,0.23584926,0.004343697,0.002816658,0.300141373,0.25458921,0.202259802,0.232660285,0.004343697,0.002816658,0.003188975,0.175895449,0.25458921,0.232660285,0.080274759,0.121985043,0.00011871,0.002816658,0.107529435,0.016198483,0.003188975,0.004224987,0.000442464,0.175895449,0.251378652,0.232660285,0.07582854,0.121402286,0.00011871,0.004446219,0.002816658,0.003210559,0.014126458,0.002072024,0.003188975,0.004224987,0.000442464,0.232660285,0,0.114560288,0.030632507,0.00011871,0.010009389,0.004413844,0.014094083,0.000388505,0.002816658,0.004014547,0.003210559,0.071770825,0.015146283,0,0.006356367,0.010592146,0,0.006841997,0.001316599,0.002956952,0.004224987,0.002363403,0.002838242,0.003723169,0.001586394
DO1458,0.31583966,0.327704164,0.335598201,0.000510637,0.020347338,0.144249858,0.327704164,0.171589802,0.329767556,0.000510637,0.020347338,0.005830646,0.100032827,0.327704164,0.329767556,0.16623853,0.004741633,3.13e-05,0.020347338,0.013068149,0.029841025,0.005830646,0.000479374,0.000698219,0.100032827,0.327302949,0.329767556,0.115940745,0.004637421,3.13e-05,0.050297785,0.020347338,0.000401215,0.010707754,0.015621336,0.005830646,0.000479374,0.000698219,0.329767556,0.075798392,0.004455051,0.007247925,3.13e-05,0.006794604,0.017710781,0.0207225,0.000255319,0.020347338,0,0.000401215,0.03904813,0.001766389,0,0.008399464,0.005179322,0.018221419,0.000182371,0.012953516,0.005752487,0.000479374,0.002209288,0.004079889,0.000656534,0.00178202
DO1459,0.242691319,0.413882613,0.249762845,0.024922817,0.068740406,0.199175564,0.413882613,0.043515756,0.244855896,0.024922817,0.068740406,0.004906949,0.183074906,0.413882613,0.244855896,0.043498508,1.72e-05,0.00798565,0.068740406,8.62e-06,0.0159713,0.004906949,0.016937167,0.000120733,0.183074906,0.413391055,0.244855896,0.027354732,1.72e-05,0.00798565,0.016143776,0.068740406,0.000491557,0.013651495,0.002319805,0.004906949,0.016937167,0.000120733,0.244855896,0,1.72e-05,0.094422118,0.00798565,1.72e-05,0.015031304,0.003475396,2.59e-05,0.068740406,0.020041739,0.000491557,0.007312993,0,0,0.005614102,0.000336329,0,0,0.000448438,0.004699978,0.016937167,0.004311906,0.002345677,0.003285672,0
DO1460,0.313000401,0.421443864,0.229081476,0.005058056,0.031416203,0.237426486,0.421443864,0.075573915,0.227195774,0.005058056,0.031416203,0.001885701,0.192784327,0.421443864,0.227195774,0.074318517,0.000489657,0.00201072,0.031416203,0.015351277,0.017450552,0.001885701,0.003047335,0.010621396,0.192784327,0.419532117,0.227195774,0.06743206,0.000458403,0.00201072,0.006886457,0.031416203,0.001911747,0.010616187,0.006521818,0.001885701,0.003047335,0.010621396,0.227195774,0.047095655,0,0.06838012,0.00201072,0.017950628,0.001604409,0.009386834,0.009261816,0.031416203,0.010803715,0.001911747,0.00953269,1.04e-05,0.008673185,0.000807414,0.000140646,0,0.000458403,0.004933037,0.000895969,0.003047335,0,0.002536842,0.004802809,0.003068172
DO1461,0.467153285,0.192732125,0.32207833,0.017918531,0.00011773,0.318522879,0.192732125,0.148630406,0.315893572,0.017918531,0.00011773,0.006184758,0.30160113,0.192732125,0.315893572,0.135923397,0.012243937,0.000345342,0.00011773,0,0.016160427,0.006184758,0.017573189,0.000447375,0.30160113,0.184773566,0.315893572,0.129149988,0.012134055,0.000345342,0.006773409,0.00011773,0.007958559,0.012934621,0.002362452,0.006184758,0.017573189,0.000447375,0.315893572,0,0.012134055,0.106938231,0.000345342,0.050239385,0.005729535,0.028749706,0.000125579,0.00011773,0.04670748,0.007958559,0.082442508,0.023954164,0.000259006,0.00664783,0.009685268,0,0,0.001310729,0.004740601,0.017573189,0.002660702,0.005195825,0.002464485,0.001522643
DO1462,0.34891748,0.25522658,0.361504676,3.1e-05,0.03432026,0.240644861,0.25522658,0.108272619,0.355748463,3.1e-05,0.03432026,0.005756214,0.159003772,0.25522658,0.355748463,0.103797861,0.004474758,2.07e-05,0.03432026,0.003420658,0.073073942,0.005756214,1.03e-05,0.00249057,0.159003772,0.254472175,0.355748463,0.000857748,0.004474758,2.07e-05,0.102940113,0.03432026,0.000754405,0.026373172,0.034227252,0.005756214,1.03e-05,0.00249057,0.355748463,0,0,0,2.07e-05,0,0.102940113,0.010799359,0.000992094,0.03432026,0,0.000754405,0,0,0,0.004836459,0.020296595,0.00543585,0.004474758,0.017713016,0.005105152,1.03e-05,0.003255309,0.015253449,0.001167778,0.003575673
DO1463,0.559728256,0.214016269,0.222386699,0.002645928,0.001222848,0.347524806,0.214016269,0.21220345,0.218703853,0.002645928,0.001222848,0.003682846,0.334770716,0.214016269,0.218703853,0.093855368,0.115401806,0.001094127,0.001222848,0.00040404,0.011670689,0.003682846,0.001551801,0.000160901,0.334770716,0.20481988,0.218703853,0.091692143,0.114572271,0.001094127,0.002163225,0.001222848,0.009196389,0.00911415,0.001373022,0.003682846,0.001551801,0.000160901,0.218703853,0.002467149,0.090683829,0.036288549,0.001094127,0.131102172,0.001734156,0.050887637,0.053415572,0.001222848,0.000597122,0.009196389,0.088617145,0.00945383,7.15e-05,0.001998749,0.011384643,2.15e-05,0.023888442,0.001079825,0.003107178,0.001551801,0.000232413,0.001923661,0.001405202,0.001272906
DO1464,0.453438328,0.433914154,0.110904007,0.00174351,0,0.442563641,0.433914154,0.010874687,0.106212761,0.00174351,0,0.004691247,0.370022095,0.433914154,0.106212761,0.009283014,0.001591673,0.000214666,0,0,0.071640994,0.004691247,0.001528844,0,0.370022095,0.433050253,0.106212761,0.001973884,0.001460779,0.000214666,0.00730913,0,0.000863901,0.054551452,0.01656073,0.004691247,0.001528844,0,0.106212761,0,0.000837723,0.037660869,0.000214666,0.070394882,0.007277716,0.009539567,0.054493858,0,0,0.000863901,0.001973884,0.011466329,0.008576186,0.004146727,0.000476455,0,0.000623056,0.010649549,0.004644125,0.001528844,0.003612679,0.005340482,0.019555588,0.001780161
DO1465,0.535320714,0.214158214,0.248431438,1.6e-05,0.002073602,0.529222827,0.214158214,0.006097887,0.229811773,1.6e-05,0.002073602,0.018619665,0.421016065,0.214158214,0.229811773,0.000823028,0.002885941,0,0.002073602,0.034652672,0.072960869,0.018619665,1.6e-05,0,0.421016065,0.212453371,0.229811773,0,0.002634757,0,0.000823028,0.002073602,0.001704843,0.05336319,0.017299614,0.018619665,1.6e-05,0,0.229811773,0,0.002004126,0.109409237,0,0.10697222,0.000823028,0.014044914,0.002597347,0.002073602,0,0.001704843,0,0.027245423,0,0.012377481,0.003249356,0,0.000630632,0.013034834,0.018325727,1.6e-05,0.008935729,0.010677982,0.008999861,0.001475037
DO1466,0.388026771,0.414632773,0.138230865,0.002322439,0.056787152,0.117050925,0.414632773,0.270975847,0.135422825,0.002322439,0.056787152,0.00280804,0.090902373,0.414632773,0.135422825,0.240270388,0.03051896,0.00027447,0.056787152,0.017291614,0.00808631,0.00280804,0.002047969,0.000172424,0.090902373,0.413809363,0.135422825,0.21466022,0.030388762,0.00027447,0.025610168,0.056787152,0.00082341,0.004229654,0.00213594,0.00280804,0.002047969,0.000172424,0.135422825,0.21289024,0.024850097,0.016169102,0.00027447,0.003466064,0.024192073,0.001551812,0.000918419,0.056787152,0.000636911,0.00082341,0.001133069,0.000281508,0,0.002069082,0.000112603,0,0.005538665,0.001161219,0.002371703,0.002047969,0.000232244,0.000999353,0.000774146,0.002579315
DO1467,0.376677129,0.372335375,0.244507128,0.005295834,0.001184534,0.3279361,0.372335375,0.04874103,0.224351618,0.005295834,0.001184534,0.02015551,0.305356213,0.372335375,0.224351618,0.031521504,0.017182653,0.000165927,0.001184534,0.011458175,0.010186069,0.02015551,0.005129907,0,0.305356213,0.370385734,0.224351618,0.028898937,0.014905767,0.000165927,0.002622567,0.001184534,0.001949641,0.007618811,0.002286104,0.02015551,0.005129907,0,0.224351618,0.000539262,0.009407134,0.04116831,0.000165927,0.095537027,0.002318368,0.045468582,0.025054963,0.001184534,0,0.001949641,0.028359674,0.007840046,8.76e-05,0.003880846,0.008420791,0,0.005498633,0.001401161,0.019819047,0.005129907,0.000967907,0.002166268,0.002147832,0.000765107
DO1468,0.392757132,0.406758685,0.199463424,0.001020758,0,0.163926578,0.406758685,0.228830554,0.197756138,0.001020758,0,0.001707286,0.134911745,0.406758685,0.197756138,0.153032466,0.075554191,0.001020758,0,0.021616592,0.007344041,0.001707286,0,0,0.134911745,0.39499738,0.197756138,0.13434265,0.075256093,0.001020758,0.018689816,0,0.011761305,0.004525663,0.002818377,0.001707286,0,0,0.197756138,0.121506387,0.066313165,0.059628552,0.001020758,0.002249282,0.006729779,0.005880653,0.008843562,0,0,0.011761305,0.012700764,0.010605048,0.001147224,0.002249282,0.002005384,0,0.008942928,0.002149916,0.001364022,0,0.001228523,0.000876226,0.001264656,0.00210475
